course_id,course_title,organization,rating,enrollment,difficulty_Advanced,difficulty_Beginner,difficulty_Intermediate,difficulty_Mixed,certificate_type_COURSE,certificate_type_PROFESSIONAL CERTIFICATE,certificate_type_SPECIALIZATION
473,Introduction to Business Analytics: Communicating with Data,University of Illinois at Urbana-Champaign,0.8235294117647058,0.003908081913396905,False,False,True,False,True,False,False
474,Introduction to CSS3,University of Michigan,0.8823529411764703,0.02579334062841957,False,False,False,True,True,False,False
475,Introduction to Calculus,The University of Sydney,0.8823529411764703,0.016101297483195248,False,False,True,False,True,False,False
476,Introduction to Chemistry:  Reactions and Ratios,Duke University,0.8823529411764703,0.013912771611692982,False,True,False,False,True,False,False
477,Introduction to Classical Music,Yale University,0.9411764705882357,0.04642801313115524,False,False,False,True,True,False,False
478,Introduction to Cloud Computing,IBM,0.7647058823529409,0.0003439112083789277,False,True,False,False,True,False,False
479,Introduction to Computer Programming,"Goldsmiths, University of London",0.588235294117647,0.005783961231827419,False,True,False,False,True,False,False
480,Introduction to Computer Science and Programming,"Goldsmiths, University of London",0.588235294117647,0.009535719868688447,False,True,False,False,False,False,True
481,Introduction to Corporate Finance,University of Pennsylvania,0.7647058823529409,0.04017508206972019,False,False,False,True,True,False,False
482,Introduction to Cyber Attacks,New York University,0.8235294117647058,0.007972487103329685,False,True,False,False,True,False,False
483,Introduction to Cyber Security,New York University,0.8235294117647058,0.009535719868688447,False,True,False,False,False,False,True
484,Introduction to Cybersecurity Tools & Cyber Attacks,IBM,0.7058823529411764,0.008910426762544943,False,True,False,False,True,False,False
485,Introduction to Data Analysis Using Excel,Rice University,0.8235294117647058,0.03048303892449586,False,False,False,True,True,False,False
486,Introduction to Data Science,IBM,0.7647058823529409,0.09645146162263561,False,True,False,False,False,False,True
487,Introduction to Data Science in Python,University of Michigan,0.7058823529411764,0.1214631858683758,False,False,True,False,True,False,False
488,Introduction to Dental Medicine,University of Pennsylvania,0.8823529411764703,0.007347193997186181,False,True,False,False,True,False,False
489,Introduction to Discrete Mathematics for Computer Science,National Research University Higher School of Economics,0.6470588235294119,0.022979521650773802,False,True,False,False,False,False,True
490,Introduction to Electronics,Georgia Institute of Technology,0.8235294117647058,0.03392215100828514,False,False,False,True,True,False,False
491,Introduction to Embedded Systems Software and Development Environments,University of Colorado Boulder,0.7058823529411764,0.01234953884633422,False,False,True,False,True,False,False
492,Introduction to Engineering Mechanics,Georgia Institute of Technology,0.8235294117647058,0.04642801313115524,False,False,False,True,True,False,False
493,Introduction to Environmental Law and Policy,The University of North Carolina at Chapel Hill,0.8823529411764703,0.010161012974831954,False,False,False,True,True,False,False
494,Introduction to Financial Accounting,University of Pennsylvania,0.8235294117647058,0.06206034078474285,False,False,False,True,True,False,False
495,Introduction to Forensic Science,"Nanyang Technological University, Singapore",0.9411764705882357,0.014225418164764733,False,False,False,True,True,False,False
496,Introduction to Game Development,Michigan State University,0.8823529411764703,0.02423010786306081,False,False,False,True,True,False,False
497,Introduction to Genetics and Evolution,Duke University,0.8823529411764703,0.022666875097702047,False,False,False,True,True,False,False
498,Introduction to Genomic Technologies,Johns Hopkins University,0.7647058823529409,0.012662185399405971,False,False,False,True,True,False,False
499,Introduction to HTML5,University of Michigan,0.8235294117647058,0.0683132718461779,False,False,False,True,True,False,False
500,Introduction to Imagemaking,California Institute of the Arts,0.7058823529411764,0.016413944036267,False,True,False,False,True,False,False
501,Introduction to Intellectual Property,University of Pennsylvania,0.8823529411764703,0.0014069094888228858,False,True,False,False,True,False,False
502,Introduction to International Criminal Law,Case Western Reserve University,0.8823529411764703,0.02516804752227607,False,False,False,True,True,False,False
503,Introduction to Marketing,University of Pennsylvania,0.8823529411764703,0.0683132718461779,False,False,False,True,True,False,False
504,Introduction to Mathematical Thinking,Stanford University,0.8823529411764703,0.08394559949976552,False,False,True,False,True,False,False
505,Introduction to Operations Management,University of Pennsylvania,0.7058823529411764,0.02673128028763483,False,False,False,True,True,False,False
506,Introduction to Personal Branding,University of Virginia,0.6470588235294119,0.04330154760043771,False,True,False,False,True,False,False
507,Introduction to Philosophy,The University of Edinburgh,0.7647058823529409,0.11521025480694076,False,False,False,True,True,False,False
508,Introduction to Portfolio Construction and Analysis with Python,EDHEC Business School,0.8823529411764703,0.002970142254181648,False,False,False,True,True,False,False
509,Introduction to Probability and Data,Duke University,0.8235294117647058,0.04955447866187276,False,True,False,False,True,False,False
510,Introduction to Programming in C,Duke University,0.8235294117647058,0.02516804752227607,False,True,False,False,False,False,True
511,Introduction to Programming with MATLAB,Vanderbilt University,0.8823529411764703,0.08394559949976552,False,True,False,False,True,False,False
512,Introduction to Psychology,Yale University,0.9411764705882357,0.08394559949976552,False,True,False,False,True,False,False
513,Introduction to Scripting in Python,Rice University,0.8235294117647058,0.01485071127090824,False,True,False,False,False,False,True
514,Introduction to Self-Driving Cars,University of Toronto,0.8823529411764703,0.011724245740190715,True,False,False,False,True,False,False
515,Introduction to Spreadsheets and Models,University of Pennsylvania,0.5294117647058825,0.023292168203845554,False,False,False,True,True,False,False
516,Introduction to Statistics & Data Analysis in Public Health,Imperial College London,0.8235294117647058,0.0032827888072534,False,True,False,False,True,False,False
517,Introduction to Sustainability,University of Illinois at Urbana-Champaign,0.8823529411764703,0.021103642332343287,False,False,False,True,True,False,False
518,Introduction to Systematic Review and Meta-Analysis,Johns Hopkins University,0.8823529411764703,0.02047834922619978,False,False,False,True,True,False,False
519,Introduction to Systems Engineering,UNSW Sydney (The University of New South Wales),0.8235294117647058,0.0098483664217602,False,False,False,True,True,False,False
520,"Introduction to TensorFlow for Artificial Intelligence, Machine Learning, and Deep Learning",deeplearning.ai,0.8235294117647058,0.04642801313115524,False,False,True,False,True,False,False
521,Introduction to Thermodynamics: Transferring Energy from Here to There,University of Michigan,0.8823529411764703,0.0008128810379865563,False,True,False,False,True,False,False
522,"Introduction to Trading, Machine Learning & GCP",New York Institute of Finance,0.41176470588235303,0.0035954353603251527,False,False,True,False,True,False,False
523,Introduction to Typography,California Institute of the Arts,0.8823529411764703,0.022041581991558545,False,True,False,False,True,False,False
524,Introduction to User Experience Design,Georgia Institute of Technology,0.7058823529411764,0.02673128028763483,False,True,False,False,True,False,False
525,Introduction to User Experience Principles and Processes,University of Michigan,0.8823529411764703,0.004533375019540409,False,True,False,False,True,False,False
526,Introduction to Web Development,"University of California, Davis",0.8235294117647058,0.023292168203845554,False,True,False,False,True,False,False
527,Introduction to the Biology of Cancer,Johns Hopkins University,0.8823529411764703,0.03392215100828514,False,True,False,False,True,False,False
528,Introductory Human Physiology,Duke University,0.8235294117647058,0.08394559949976552,False,False,False,True,True,False,False
529,Introdução aos Princípios e Práticas da Gestão De Projetos,Universidade de São Paulo,0.9411764705882357,0.0009379396592152573,False,True,False,False,False,False,True
530,Introdução à Ciência da Computação com Python Parte 1,Universidade de São Paulo,0.9411764705882357,0.03704861653900266,False,True,False,False,True,False,False
531,Investment Management,University of Geneva,0.8235294117647058,0.03048303892449586,False,True,False,False,False,False,True
532,Investment Management with Python and Machine Learning,EDHEC Business School,0.7647058823529409,0.003908081913396905,False,True,False,False,False,False,True
533,Investment and Portfolio Management,Rice University,0.7058823529411764,0.01485071127090824,False,True,False,False,False,False,True
534,Japanese for beginners 1,Saint Petersburg State University,0.7647058823529409,0.000906675003908082,False,True,False,False,True,False,False
535,Java Programming and Software Engineering Fundamentals,Duke University,0.7647058823529409,0.11833672033765828,False,True,False,False,False,False,True
536,Java Programming: Solving Problems with Software,Duke University,0.7647058823529409,0.04955447866187276,False,True,False,False,True,False,False
537,Julia Scientific Programming,University of Cape Town,0.7058823529411764,0.006409254337970924,False,True,False,False,True,False,False
538,Kotlin for Java Developers,JetBrains,0.8235294117647058,0.01109895263404721,False,False,True,False,True,False,False
539,L'excellence opérationnelle en pratique,ESSEC Business School,0.8235294117647058,0.0020322025949663903,False,True,False,False,True,False,False
540,"L'impact investing, la finance qui change le monde",ESSEC Business School,0.7647058823529409,0.0015007034547444115,False,True,False,False,False,False,True
541,Leadership Development for Engineers,Rice University,0.8235294117647058,0.004846021572612162,False,True,False,False,False,False,True
542,Leadership in 21st Century Organizations,Copenhagen Business School,0.8235294117647058,0.010161012974831954,False,False,False,True,True,False,False
543,Leading Healthcare Quality and Safety,The George Washington University,0.8823529411764703,0.004533375019540409,False,True,False,False,True,False,False
544,Leading People and Teams,University of Michigan,0.8235294117647058,0.0683132718461779,False,True,False,False,False,False,True
545,"Leading for Equity, Diversity and Inclusion in Higher Education",University of Michigan,0.8235294117647058,0.0013756448335157105,False,False,True,False,True,False,False
546,Leading: Human Resource Management and Leadership,Macquarie University,0.8823529411764703,0.004533375019540409,False,False,True,False,False,False,True
547,Learn Chinese: HSK Test Preparation,Peking University,0.8823529411764703,0.012974831952477724,False,True,False,False,False,False,True
548,Learn English,Tsinghua University,0.588235294117647,0.006409254337970924,False,True,False,False,False,False,True
549,Learn English: Advanced Academic Speaking and Listening,"University of California, Irvine",0.7058823529411764,0.02391746130998906,False,False,True,False,False,False,True
550,Learn English: Advanced Grammar and Punctuation,"University of California, Irvine",0.8823529411764703,0.015788650930123497,True,False,False,False,False,False,True
551,Learn English: Intermediate Grammar,"University of California, Irvine",0.8235294117647058,0.03704861653900266,False,False,True,False,False,False,True
552,Learn Mandarin Chinese,Shanghai Jiao Tong University,0.8823529411764703,0.011724245740190715,False,True,False,False,False,False,True
553,Learn SQL Basics for Data Science,"University of California, Davis",0.7647058823529409,0.04955447866187276,False,True,False,False,False,False,True
554,Learn Spanish: Basic Spanish Vocabulary,"University of California, Davis",0.7647058823529409,0.024542754416132562,False,True,False,False,False,False,True
555,Learn to Program: The Fundamentals,University of Toronto,0.8823529411764703,0.055807409723307805,False,True,False,False,True,False,False
556,Learn to Speak Korean 1,Yonsei University,0.9411764705882357,0.03704861653900266,False,True,False,False,True,False,False
557,Learning to Teach Online,UNSW Sydney (The University of New South Wales),0.8235294117647058,0.020790995779271536,False,True,False,False,True,False,False
558,Legal Tech & Startups,IE Business School,0.7058823529411764,0.0017820853525089889,False,False,True,False,True,False,False
559,Les Fondamentaux de la Négociation,ESSEC Business School,0.8235294117647058,0.002657495701109895,False,True,False,False,True,False,False
560,Liderazgo efectivo para el siglo XXI,Universidad de los Andes,0.8823529411764703,0.0067219008910426765,False,False,True,False,False,False,True
561,Linear Circuits 1: DC Analysis,Georgia Institute of Technology,0.7647058823529409,0.008597780209473192,False,False,False,True,True,False,False
562,Love as a Force for Social Justice,Stanford University,0.8235294117647058,0.003908081913396905,False,True,False,False,True,False,False
563,Machine Learning,University of Washington,0.7647058823529409,0.09019853056120056,False,False,True,False,False,False,True
564,Machine Learning,Stanford University,0.9411764705882357,1.0,False,False,False,True,True,False,False
565,Machine Learning Foundations: A Case Study Approach,University of Washington,0.7647058823529409,0.07456620290761294,False,False,False,True,True,False,False
566,Machine Learning and Reinforcement Learning in Finance,New York University,0.2352941176470591,0.008597780209473192,False,False,True,False,False,False,True
567,Machine Learning for All,University of London,0.7647058823529409,0.005471314678755667,False,True,False,False,True,False,False
568,Machine Learning for Business Professionals,Google Cloud,0.7647058823529409,0.017664530248554012,False,False,True,False,True,False,False
569,Machine Learning for Trading,Google Cloud,0.3529411764705881,0.004220728466468657,False,False,True,False,False,False,True
570,Machine Learning with Python,IBM,0.8235294117647058,0.03704861653900266,False,False,True,False,True,False,False
571,Machine Learning with TensorFlow on Google Cloud Platform,Google Cloud,0.7058823529411764,0.022041581991558545,False,False,True,False,False,False,True
572,Magic in the Middle Ages,Universitat de Barcelona,0.7647058823529409,0.02391746130998906,False,True,False,False,True,False,False
573,Making Architecture,IE School of Architecture & Design,0.8235294117647058,0.012974831952477724,False,True,False,False,True,False,False
574,Management of Fashion and Luxury Companies,Università Bocconi,0.8235294117647058,0.03704861653900266,False,False,False,True,True,False,False
575,Managerial Accounting Fundamentals,University of Virginia,0.9411764705882357,0.002970142254181648,False,True,False,False,True,False,False
576,Managerial Economics and Business Analysis,University of Illinois at Urbana-Champaign,0.8235294117647058,0.016726590589338754,False,True,False,False,False,False,True
577,Managing Innovation and Design Thinking,HEC Paris,0.8235294117647058,0.0067219008910426765,False,True,False,False,False,False,True
578,Managing Project Risks and Changes,"University of California, Irvine",0.8235294117647058,0.021728935438486793,False,False,False,True,True,False,False
579,Managing Social and Human Capital,University of Pennsylvania,0.7058823529411764,0.007972487103329685,False,True,False,False,True,False,False
580,Managing Your Health: The Role of Physical Therapy and Exercise,University of Toronto,0.7647058823529409,0.014225418164764733,False,True,False,False,True,False,False
581,Market Research,"University of California, Davis",0.7058823529411764,0.006409254337970924,False,True,False,False,False,False,True
582,Marketing Digital,Universidade de São Paulo,0.8823529411764703,0.024855400969204317,False,True,False,False,True,False,False
583,Marketing Digital,Universidad Austral,0.8235294117647058,0.011724245740190715,False,True,False,False,False,False,True
584,Marketing Gerencial,Universidad de Chile,0.8235294117647058,0.01485071127090824,False,False,True,False,True,False,False
585,Marketing Mix Implementation,IE Business School,0.7647058823529409,0.028607159606065344,False,True,False,False,False,False,True
586,Marketing Strategy,IE Business School,0.6470588235294119,0.017351883695482257,False,True,False,False,False,False,True
587,Marketing Verde,Universidad de los Andes,0.8823529411764703,0.017664530248554012,False,False,False,True,True,False,False
588,Marketing con Redes Sociales,Tecnológico de Monterrey,0.6470588235294119,0.018289823354697515,False,False,True,False,False,False,True
589,Marketing in a Digital World,University of Illinois at Urbana-Champaign,0.8235294117647058,0.09645146162263561,False,True,False,False,True,False,False
590,Mastering Data Analysis in Excel,Duke University,0.5294117647058825,0.08707206503048304,False,False,False,True,True,False,False
591,Mastering Final Cut Pro,LearnQuest,0.7647058823529409,0.0021572612161950915,False,True,False,False,True,False,False
592,Mastering Software Development in R,Johns Hopkins University,0.588235294117647,0.015788650930123497,False,True,False,False,False,False,True
593,Materials Science: 10 Things Every Engineer Should Know,"University of California, Davis",0.8235294117647058,0.014538064717836486,False,False,False,True,True,False,False
594,Mathematics for Data Science,National Research University Higher School of Economics,0.7058823529411764,0.0032827888072534,False,True,False,False,False,False,True
595,Mathematics for Machine Learning,Imperial College London,0.7647058823529409,0.04642801313115524,False,True,False,False,False,False,True
596,Mathematics for Machine Learning: Linear Algebra,Imperial College London,0.8235294117647058,0.04330154760043771,False,True,False,False,True,False,False
597,Mathematics for Machine Learning: Multivariate Calculus,Imperial College London,0.8235294117647058,0.015476004377051742,False,True,False,False,True,False,False
598,Mathematics for Machine Learning: PCA,Imperial College London,0.41176470588235303,0.0098483664217602,False,False,True,False,True,False,False
599,Medical Cannabis: The Health Effects of THC and CBD,University of Colorado Boulder,0.8823529411764703,0.001031733625136783,False,True,False,False,False,False,True
600,Medical Neuroscience,Duke University,0.9411764705882357,0.052680944192590284,True,False,False,False,True,False,False
601,Memoir and Personal Essay: Write About Yourself,Wesleyan University,0.588235294117647,0.0035954353603251527,False,True,False,False,False,False,True
602,Methods and Statistics in Social Sciences,University of Amsterdam,0.7647058823529409,0.080819133969048,False,True,False,False,False,False,True
603,Microeconomics Principles,University of Illinois at Urbana-Champaign,0.9411764705882357,0.022354228544630296,False,True,False,False,True,False,False
604,Microeconomics: The Power of Markets,University of Pennsylvania,0.8235294117647058,0.010161012974831954,False,False,False,True,True,False,False
605,Mindshift: Break Through Obstacles to Learning and Discover Your Hidden Potential,McMaster University,0.8823529411764703,0.07143973737689542,False,True,False,False,True,False,False
606,Miracles of Human Language: An Introduction to Linguistics,Universiteit Leiden,0.8235294117647058,0.03704861653900266,False,True,False,False,True,False,False
607,Model Thinking,University of Michigan,0.8823529411764703,0.04017508206972019,False,False,False,True,True,False,False
608,Modeling Risk and Realities,University of Pennsylvania,0.7647058823529409,0.010786306080975458,False,False,False,True,True,False,False
609,Modern Art & Ideas,The Museum of Modern Art,0.8235294117647058,0.09645146162263561,False,True,False,False,True,False,False
610,Modern Big Data Analysis with SQL,Cloudera,0.8823529411764703,0.003908081913396905,False,True,False,False,False,False,True
611,"Modern Robotics:  Mechanics, Planning, and Control",Northwestern University,0.8235294117647058,0.006096607784899171,False,False,True,False,False,False,True
612,Modernizing Data Lakes and Data Warehouses with GCP,Google Cloud,0.8235294117647058,0.0023761138033453182,False,False,True,False,True,False,False
613,Moral Foundations of Politics,Yale University,0.8823529411764703,0.03079568547756761,False,False,False,True,True,False,False
614,More Introduction to Financial Accounting,University of Pennsylvania,0.9411764705882357,0.012036892293262467,False,False,False,True,True,False,False
615,Mountains 101,University of Alberta,0.9411764705882357,0.013287478505549477,False,False,False,True,True,False,False
616,Municipal Solid Waste Management in Developing Countries,École Polytechnique Fédérale de Lausanne,0.8823529411764703,0.017977176801625763,False,False,True,False,True,False,False
617,Music Business,Berklee College of Music,0.8823529411764703,0.012662185399405971,False,True,False,False,False,False,True
618,Music Business Foundations,Berklee College of Music,0.9411764705882357,0.010161012974831954,False,False,False,True,True,False,False
619,Music Production,Berklee College of Music,0.8823529411764703,0.02141628888541504,False,True,False,False,False,False,True
620,Nanotechnology: A Maker’s Course,Duke University,0.8823529411764703,0.006096607784899171,False,False,False,True,True,False,False
621,Natural Language Processing in TensorFlow,deeplearning.ai,0.7647058823529409,0.012036892293262467,False,False,True,False,True,False,False
622,Negociación exitosa: Estrategias y habilidades esenciales (en español),University of Michigan,0.8823529411764703,0.02923245271220885,False,False,False,True,True,False,False
623,"Negotiation, Mediation and Conflict Resolution",ESSEC Business School,0.8235294117647058,0.006409254337970924,False,True,False,False,False,False,True
624,Networking and Security Architecture with VMware NSX,VMware,0.8823529411764703,0.004846021572612162,False,False,True,False,True,False,False
625,Networking in Google Cloud,Google Cloud,0.8235294117647058,0.09019853056120056,False,False,True,False,False,False,True
626,Neural Networks and Deep Learning,deeplearning.ai,0.9411764705882357,0.1964983586055964,False,False,True,False,True,False,False
627,Neurolinguistics,Saint Petersburg State University,0.8235294117647058,0.01234953884633422,False,False,False,True,True,False,False
628,New Approaches to Countering Terror: Countering Violent Extremism,"University of Maryland, College Park",0.8235294117647058,0.0032827888072534,False,True,False,False,True,False,False
629,Newborn Baby Care,University of Colorado System,0.8823529411764703,0.0011880569016726591,False,True,False,False,False,False,True
630,Nutrición y obesidad: control de sobrepeso,Universidad Nacional Autónoma de México,0.8823529411764703,0.03079568547756761,False,True,False,False,True,False,False
631,Nutrition and Lifestyle in Pregnancy,Ludwig-Maximilians-Universität München (LMU),0.8823529411764703,0.010473659527903705,False,False,True,False,True,False,False
632,Object Oriented Java Programming: Data Structures and Beyond,University of California San Diego,0.8235294117647058,0.07769266843833046,False,False,True,False,False,False,True
633,Object Oriented Programming in Java,Duke University,0.7647058823529409,0.10270439268407065,False,True,False,False,False,False,True
634,Object-Oriented Data Structures in C++,University of Illinois at Urbana-Champaign,0.8235294117647058,0.006096607784899171,False,False,True,False,True,False,False
635,Object-Oriented Design,University of Alberta,0.8235294117647058,0.0098483664217602,False,False,True,False,True,False,False
636,Oil & Gas Industry Operations and Markets,Duke University,0.8823529411764703,0.017351883695482257,False,False,False,True,True,False,False
637,"Open Source Software Development, Linux and Git",The Linux Foundation,0.6470588235294119,0.0035954353603251527,False,True,False,False,False,False,True
638,Operating Systems and You: Becoming a Power User,Google,0.7647058823529409,0.023292168203845554,False,True,False,False,True,False,False
639,Operations Analytics,University of Pennsylvania,0.8235294117647058,0.024542754416132562,False,False,False,True,True,False,False
640,Optical Engineering,University of Colorado Boulder,0.5294117647058825,0.0014694387994372362,True,False,False,False,False,False,True
641,Organizational Leadership,Northwestern University,0.8235294117647058,0.028294513052993592,False,False,True,False,False,False,True
642,Osteoarchaeology: The Truth in Our Bones,Universiteit Leiden,0.8235294117647058,0.006409254337970924,False,True,False,False,True,False,False
643,Palliative Care: It's Not Just Hospice Anymore,University of Colorado System,0.8823529411764703,0.0005314991402219792,False,True,False,False,False,False,True
644,Palo Alto Networks Cybersecurity,Palo Alto Networks,0.7647058823529409,0.0023761138033453182,False,True,False,False,False,False,True
645,"Parallel, Concurrent, and Distributed Programming in Java",Rice University,0.7058823529411764,0.008910426762544943,False,False,True,False,False,False,True
646,Particle Physics: an Introduction,University of Geneva,0.7058823529411764,0.012662185399405971,False,False,False,True,True,False,False
647,Patient Safety,Johns Hopkins University,0.8823529411764703,0.0022823198374237923,False,True,False,False,False,False,True
648,Patrocinio Deportivo,Universitat Autònoma de Barcelona,0.7647058823529409,0.0032827888072534,False,True,False,False,True,False,False
649,People Analytics,University of Pennsylvania,0.7058823529411764,0.02579334062841957,False,False,False,True,True,False,False
650,Perfect Tenses and Modals,"University of California, Irvine",0.8235294117647058,0.02423010786306081,False,False,True,False,True,False,False
651,Periodismo digital y combate a las fake news,Universidad Nacional Autónoma de México,0.9411764705882357,0.0023135844927309676,False,True,False,False,True,False,False
652,Photography Basics and Beyond: From Smartphone to DSLR,Michigan State University,0.8235294117647058,0.04955447866187276,False,True,False,False,False,False,True
653,Plant Bioinformatic Methods,University of Toronto,0.8235294117647058,0.02548069407534782,False,True,False,False,False,False,True
654,Politics and Economics of International Energy,Sciences Po,0.8235294117647058,0.010161012974831954,False,True,False,False,True,False,False
655,Positive Psychiatry and Mental Health,The University of Sydney,0.8823529411764703,0.022041581991558545,False,False,False,True,True,False,False
656,Positive Psychology,The University of North Carolina at Chapel Hill,0.8235294117647058,0.055807409723307805,False,False,False,True,True,False,False
657,Positive Psychology: Applications and Interventions,University of Pennsylvania,0.8823529411764703,0.0067219008910426765,False,True,False,False,True,False,False
658,Positive Psychology: Martin E. P. Seligman’s Visionary Science,University of Pennsylvania,0.8823529411764703,0.01516335782397999,False,True,False,False,True,False,False
659,Positive Psychology: Resilience Skills,University of Pennsylvania,0.7647058823529409,0.012036892293262467,False,True,False,False,True,False,False
660,Power Electronics,University of Colorado Boulder,0.8823529411764703,0.02047834922619978,False,False,True,False,False,False,True
661,Practical Data Science with MATLAB,MathWorks,0.8235294117647058,0.002657495701109895,False,True,False,False,False,False,True
662,Practical Time Series Analysis,The State University of New York,0.7647058823529409,0.011724245740190715,False,False,True,False,True,False,False
663,Preparing for the Google Cloud Associate Cloud Engineer Exam,Google Cloud,0.8235294117647058,0.006409254337970924,False,True,False,False,True,False,False
664,Preparing to Manage Human Resources,University of Minnesota,0.8823529411764703,0.020790995779271536,False,False,False,True,True,False,False
665,"Presentation Skills: Speechwriting, Slides and Delivery",E-Learning Development Fund,0.7647058823529409,0.014225418164764733,False,True,False,False,False,False,True
666,Pricing Strategy Optimization,BCG,0.8823529411764703,0.005783961231827419,False,True,False,False,False,False,True
667,Primeros Auxilios Psicológicos (PAP),Universitat Autònoma de Barcelona,0.8823529411764703,0.08707206503048304,False,False,False,True,True,False,False
668,Private Equity and Venture Capital,Università Bocconi,0.8823529411764703,0.02423010786306081,False,False,False,True,True,False,False
669,Probabilistic Graphical Models 1: Representation,Stanford University,0.8235294117647058,0.020790995779271536,True,False,False,False,True,False,False
670,Probability and Statistics: To p or not to p?,University of London,0.7647058823529409,0.010786306080975458,False,True,False,False,True,False,False
671,Process Mining: Data science in Action,Eindhoven University of Technology,0.8823529411764703,0.011724245740190715,False,False,True,False,True,False,False
672,"Programming Foundations with JavaScript, HTML and CSS",Duke University,0.7647058823529409,0.07769266843833046,False,True,False,False,True,False,False
673,Programming Fundamentals,Duke University,0.8235294117647058,0.005471314678755667,False,True,False,False,True,False,False
674,Programming for Everybody (Getting Started with Python),University of Michigan,0.8823529411764703,0.40597154916367045,False,False,False,True,True,False,False
675,Programming with Google Go,"University of California, Irvine",0.7647058823529409,0.005158668125683915,False,False,True,False,False,False,True
676,Project Execution,"University of California, Irvine",0.5294117647058825,0.02141628888541504,False,True,False,False,True,False,False
677,Project Launch,"University of California, Irvine",0.8235294117647058,0.05893387525402533,False,True,False,False,True,False,False
678,Project Management & Other Tools for Career Development,"University of California, Irvine",0.7647058823529409,0.13709551352196345,False,True,False,False,False,False,True
679,Project Management Principles and Practices,"University of California, Irvine",0.8235294117647058,0.07143973737689542,False,True,False,False,False,False,True
680,Psychological First Aid,Johns Hopkins University,0.8823529411764703,0.05893387525402533,False,False,False,True,True,False,False
681,Public Policy Challenges of the 21st Century,University of Virginia,0.7647058823529409,0.015788650930123497,False,True,False,False,True,False,False
682,Python Basics,University of Michigan,0.8823529411764703,0.03392215100828514,False,True,False,False,True,False,False
683,Python Classes and Inheritance,University of Michigan,0.8235294117647058,0.006096607784899171,False,False,True,False,True,False,False
684,Python Data Structures,University of Michigan,0.9411764705882357,0.13084258246052838,False,False,False,True,True,False,False
685,"Python Functions, Files, and Dictionaries",University of Michigan,0.8823529411764703,0.007659840550257934,False,True,False,False,True,False,False
686,Python and Statistics for Financial Analysis,The Hong Kong University of Science and Technology,0.6470588235294119,0.01234953884633422,False,False,True,False,True,False,False
687,Python for Data Science and AI,IBM,0.7647058823529409,0.052680944192590284,False,True,False,False,True,False,False
688,Python for Everybody,University of Michigan,0.8823529411764703,0.468500859778021,False,True,False,False,False,False,True
689,Quantitative Methods,University of Amsterdam,0.8235294117647058,0.021103642332343287,False,False,False,True,True,False,False
690,Queering Identities: LGBTQ+ Sexuality and Gender Identity,University of Colorado System,0.9411764705882357,0.0004689698296076286,False,True,False,False,True,False,False
691,R Programming,Johns Hopkins University,0.7647058823529409,0.14960137564483353,False,False,True,False,True,False,False
692,"Ready, Set, Future! Introduction to Futures Thinking",Institute for the Future,0.8823529411764703,0.001938408629044865,False,True,False,False,True,False,False
693,Recommender Systems,University of Minnesota,0.588235294117647,0.008597780209473192,False,False,True,False,False,False,True
694,"Recruiting, Hiring, and Onboarding Employees",University of Minnesota,0.8235294117647058,0.010473659527903705,False,False,False,True,True,False,False
695,Reinforcement Learning,University of Alberta,0.8235294117647058,0.0067219008910426765,False,False,True,False,False,False,True
696,Renewable Energy and Green Building Entrepreneurship,Duke University,0.8235294117647058,0.007034547444114429,False,True,False,False,True,False,False
697,Reporting extra-financier et stratégie RSE,ESSEC Business School,0.8235294117647058,0.001156792246365484,False,True,False,False,True,False,False
698,Requirements Engineering: Secure Software  Specifications,University of Colorado System,0.7647058823529409,0.0017820853525089889,False,True,False,False,False,False,True
699,Research Data Management and Sharing,The University of Edinburgh,0.7647058823529409,0.004533375019540409,False,False,False,True,True,False,False
700,"Resilience in Children Exposed to Trauma, Disaster and War: Global Perspectives",University of Minnesota,0.8823529411764703,0.004220728466468657,False,False,False,True,True,False,False
701,Responsive Website Development and Design,"Goldsmiths, University of London",0.7058823529411764,0.052680944192590284,False,True,False,False,False,False,True
702,Rethinking International Tax Law,Universiteit Leiden,0.9411764705882357,0.010786306080975458,False,False,False,True,True,False,False
703,Revisão Sistemática e Meta-análise,Universidade Estadual de Campinas,0.9411764705882357,0.004846021572612162,False,False,True,False,True,False,False
704,Robotics,University of Pennsylvania,0.6470588235294119,0.03704861653900266,False,True,False,False,False,False,True
705,Roman Architecture,Yale University,0.9411764705882357,0.008910426762544943,False,True,False,False,True,False,False
706,Russian Alphabet,Saint Petersburg State University,0.8235294117647058,0.0005314991402219792,False,True,False,False,True,False,False
707,Russian for beginners А1. Русский язык: A1,Saint Petersburg State University,0.8235294117647058,0.0017195560418946383,False,True,False,False,False,False,True
708,Réussir le Changement,ESSEC Business School,0.7058823529411764,0.0098483664217602,False,False,False,True,True,False,False
709,SAS Programmer,SAS,0.8823529411764703,0.11521025480694076,False,True,False,False,False,True,False
710,SAS Visual Business Analytics,SAS,0.7647058823529409,0.0003439112083789277,False,True,False,False,False,True,False
711,SQL for Data Science,"University of California, Davis",0.7647058823529409,0.04955447866187276,False,True,False,False,True,False,False
712,Sales Operations/Management,West Virginia University,0.6470588235294119,0.0012818508675941848,False,True,False,False,False,False,True
713,Sales Training for High Performing Teams,HubSpot Academy,0.8235294117647058,0.004533375019540409,False,True,False,False,False,False,True
