user_id,course_id,rating,course_title,organization,difficulty
100,814,4.8492940235498105,The Science of Training Young Athletes,University of Florida,Beginner
100,478,4.29209168952768,Introduction to Cloud Computing,IBM,Beginner
100,591,4.549276128534369,Mastering Final Cut Pro,LearnQuest,Beginner
100,420,4.084796995351213,IBM Data Science,IBM,Beginner
100,709,4.3195079059389245,SAS Programmer,SAS,Beginner
101,60,4.398798286144741,Aprender,Universidad Nacional Autónoma de México,Mixed
101,517,4.367511331278581,Introduction to Sustainability,University of Illinois at Urbana-Champaign,Mixed
101,495,4.4257373379595135,Introduction to Forensic Science,"Nanyang Technological University, Singapore",Mixed
101,398,4.513227878512581,Gut Check: Exploring Your Microbiome,University of California San Diego,Mixed
101,650,4.044607121507423,Perfect Tenses and Modals,"University of California, Irvine",Intermediate
101,84,4.048288703510137,Become a Sustainable Business Change Agent,University of Colorado System,Intermediate
101,47,4.856123542800455,Anatomy: Musculoskeletal and Integumentary Systems,University of Michigan,Beginner
102,856,3.863252098728266,Virtual Teacher,"University of California, Irvine",Beginner
102,89,4.1588490252435415,Big Data – Introducción al uso práctico de datos masivos,Universitat Autònoma de Barcelona,Beginner
102,547,4.273279251227864,Learn Chinese: HSK Test Preparation,Peking University,Beginner
102,609,4.091215571854123,Modern Art & Ideas,The Museum of Modern Art,Beginner
102,378,4.453319936533369,Getting Started with Google Sheets,Google Cloud,Beginner
102,689,4.240633864361771,Quantitative Methods,University of Amsterdam,Mixed
103,691,4.006029282008279,R Programming,Johns Hopkins University,Intermediate
103,72,4.531762040090093,Atención Primaria en Salud: El desafío de las Enfermedades no Transmisibles,Pontificia Universidad Católica de Chile,Intermediate
103,788,4.126347065850404,TensorFlow: Data and Deployment,deeplearning.ai,Intermediate
103,858,3.9847909881212162,Web Applications for Everybody,University of Michigan,Intermediate
103,223,4.161494964503941,Developing Industrial Internet of Things,University of Colorado Boulder,Intermediate
103,63,4.043611827698757,Architecting with Google Compute Engine,Google Cloud,Intermediate
103,462,4.099765746309638,Internet Connection: How to Get Online?,Cisco,Beginner
103,676,3.5567921172325274,Project Execution,"University of California, Irvine",Beginner
103,375,3.7926375713552076,Getting Started with AWS Machine Learning,Amazon Web Services,Intermediate
104,415,4.084609120019694,Human Resource Management: HR for People Managers,University of Minnesota,Beginner
104,175,4.060360831064864,"Creatividad, diseño e innovación: Técnicas y herramientas",Arizona State University,Beginner
104,216,3.7830263802549604,Design Thinking for the Greater Good: Innovation in the Social Sector,University of Virginia,Beginner
104,706,4.475332327572279,Russian Alphabet,Saint Petersburg State University,Beginner
104,403,4.356129602688663,Healing with the Arts,University of Florida,Mixed
104,805,4.2854182794779545,"The Modern World, Part One: Global History from 1760 to 1910",University of Virginia,Beginner
104,705,4.433773790779318,Roman Architecture,Yale University,Beginner
105,191,3.4383953820003015,Data Engineering on Google Cloud Platform 日本語版,Google Cloud,Intermediate
105,873,3.4548578862495716,iOS App Development with Swift,University of Toronto,Intermediate
105,611,3.990622837104275,"Modern Robotics:  Mechanics, Planning, and Control",Northwestern University,Intermediate
105,884,4.153410927461706,Основы разработки на C++: белый пояс,E-Learning Development Fund,Intermediate
105,568,4.516105271022985,Machine Learning for Business Professionals,Google Cloud,Intermediate
105,164,4.183422206649805,Corporate & Commercial Law I: Contracts & Employment Law,University of Illinois at Urbana-Champaign,Intermediate
105,575,4.318702996930694,Managerial Accounting Fundamentals,University of Virginia,Beginner
105,584,4.4409352257219705,Marketing Gerencial,Universidad de Chile,Intermediate
105,108,4.033061537712403,Building Your Leadership Skills,HEC Paris,Mixed
106,239,4.351485500736466,Dog Emotion and Cognition,Duke University,Mixed
106,455,4.381164034986986,International Law in Action: the Arbitration of International Disputes,Universiteit Leiden,Mixed
106,636,4.309777074156365,Oil & Gas Industry Operations and Markets,Duke University,Mixed
106,128,4.159053185521392,"Capstone: Retrieving, Processing, and Visualizing Data with Python",University of Michigan,Mixed
106,620,4.8385811357425315,Nanotechnology: A Maker’s Course,Duke University,Mixed
106,66,3.5894587540458955,Art & Activity: Interactive Strategies for Engaging with Art,The Museum of Modern Art,Mixed
106,717,4.477204340386165,Science of Exercise,University of Colorado Boulder,Beginner
106,136,4.302010906085185,Classical Sociological Theory,University of Amsterdam,Mixed
106,832,4.280999570385027,UI / UX Design,California Institute of the Arts,Beginner
107,432,3.944341963079213,Infectious Disease Modelling,Imperial College London,Intermediate
107,176,4.292721149944355,Cuidado de heridas en el ámbito hospitalario,Universidad Nacional Autónoma de México,Intermediate
107,695,3.758127908764483,Reinforcement Learning,University of Alberta,Intermediate
107,75,4.1609465678967466,Autodesk CAD/CAM/CAE for Mechanical Engineering,Autodesk,Intermediate
107,645,3.8797225667632573,"Parallel, Concurrent, and Distributed Programming in Java",Rice University,Intermediate
107,231,4.018322050825962,Digital Media and Marketing Strategies,University of Illinois at Urbana-Champaign,Mixed
107,357,4.308153005116738,Fundamentos de Excel para Negocios,Universidad Austral,Beginner
107,412,4.864425244295166,How Things Work: An Introduction to Physics,University of Virginia,Intermediate
108,412,3.93702489461666,How Things Work: An Introduction to Physics,University of Virginia,Intermediate
108,621,4.30365692423936,Natural Language Processing in TensorFlow,deeplearning.ai,Intermediate
108,443,3.8782327026705214,Inspired Leadership,Case Western Reserve University,Intermediate
108,211,4.164473476460411,Deep Learning,deeplearning.ai,Intermediate
108,228,3.6415306536195864,Digital Business Models,Lund University,Beginner
108,12,4.367986457123205,AWS Fundamentals,Amazon Web Services,Beginner
109,397,4.316088070668986,Guitar for Beginners,Berklee College of Music,Mixed
109,454,4.290836812031054,International Law in Action: A Guide to the International Courts and Tribunals in The Hague,Universiteit Leiden,Mixed
109,311,4.283706189433979,Financial Engineering and Risk Management Part I,Columbia University,Mixed
109,277,4.433079436514258,Epidemiology: The Basic Science of Public Health,The University of North Carolina at Chapel Hill,Mixed
109,574,4.456268056465587,Management of Fashion and Luxury Companies,Università Bocconi,Mixed
109,565,4.045128053407214,Machine Learning Foundations: A Case Study Approach,University of Washington,Mixed
109,278,4.164465174926333,Epigenetic Control of Gene Expression,The University of Melbourne,Mixed
109,604,4.749140560219685,Microeconomics: The Power of Markets,University of Pennsylvania,Mixed
109,3,4.237959708099324,A Law Student's Toolkit,Yale University,Mixed
109,720,3.889906119136046,Security & Safety Challenges in a Globalized World,Universiteit Leiden,Beginner
109,78,3.9643759732772255,BIM Fundamentals for Engineers,National Taiwan University,Beginner
109,58,3.5513813095741833,"Applied Plotting, Charting & Data Representation in Python",University of Michigan,Intermediate
109,878,3.9213546883476362,Искусство разработки на современном C++,E-Learning Development Fund,Intermediate
109,453,4.161060994124986,International Humanitarian Law in Theory and Practice,Kalshoven-Gieskes Forum,Beginner
110,338,3.9912850482954134,Full Stack Web and Multiplatform Mobile App Development,The Hong Kong University of Science and Technology,Intermediate
110,93,4.609174504422628,Blended Language Learning: Design and Practice for Teachers,University of Colorado Boulder,Intermediate
110,631,4.179739307554068,Nutrition and Lifestyle in Pregnancy,Ludwig-Maximilians-Universität München (LMU),Intermediate
110,72,4.373424302508032,Atención Primaria en Salud: El desafío de las Enfermedades no Transmisibles,Pontificia Universidad Católica de Chile,Intermediate
110,195,3.95081354627345,Data Mining,University of Illinois at Urbana-Champaign,Intermediate
110,433,4.423036998717428,Influencer Marketing Strategy,Rutgers the State University of New Jersey,Intermediate
110,778,3.7402006413285327,Systems Biology and Biotechnology,Icahn School of Medicine at Mount Sinai,Intermediate
110,406,3.803663986615053,Healthcare Law,University of Pennsylvania,Intermediate
110,341,4.066592584585325,Functional Programming in Scala,École Polytechnique Fédérale de Lausanne,Intermediate
110,352,4.013865287523931,Fundamentals of Quantitative Modeling,University of Pennsylvania,Mixed
110,547,4.195598842584276,Learn Chinese: HSK Test Preparation,Peking University,Beginner
110,53,3.957168073837751,Antimicrobial resistance - theory and methods,Technical University of Denmark (DTU),Intermediate
110,72,4.382585482151631,Atención Primaria en Salud: El desafío de las Enfermedades no Transmisibles,Pontificia Universidad Católica de Chile,Intermediate
110,617,3.988106002085532,Music Business,Berklee College of Music,Beginner
111,163,4.773281918575845,Convolutional Neural Networks in TensorFlow,deeplearning.ai,Intermediate
111,568,3.759507822701127,Machine Learning for Business Professionals,Google Cloud,Intermediate
111,551,4.107560994730667,Learn English: Intermediate Grammar,"University of California, Irvine",Intermediate
111,252,4.713370735461339,Elastic Google Cloud Infrastructure: Scaling and Automation,Google Cloud,Intermediate
111,53,4.318959942999148,Antimicrobial resistance - theory and methods,Technical University of Denmark (DTU),Intermediate
111,846,4.70175830599516,Unraveling the Cycling City,University of Amsterdam,Intermediate
111,100,3.843322187918573,Branding: The Creative Journey,IE Business School,Beginner
111,416,3.980244894711417,IBM AI Engineering,IBM,Intermediate
112,218,3.8409111609367295,Design and Make Infographics (Project-Centered Course),Michigan State University,Mixed
112,136,4.488320443253664,Classical Sociological Theory,University of Amsterdam,Mixed
112,317,4.332344145655485,Financing and Investing in Infrastructure,Università Bocconi,Mixed
112,323,4.269839920596133,Food & Beverage Management,Università Bocconi,Mixed
112,128,3.827606034213301,"Capstone: Retrieving, Processing, and Visualizing Data with Python",University of Michigan,Mixed
112,21,3.8600781400594237,Accounting Analytics,University of Pennsylvania,Mixed
112,268,4.464886303535796,Entrepreneurship 1: Developing the Opportunity,University of Pennsylvania,Mixed
112,319,4.097666520082093,Finanzas personales,Universidad Nacional Autónoma de México,Mixed
112,680,4.792526234294121,Psychological First Aid,Johns Hopkins University,Mixed
112,615,4.557163304665524,Mountains 101,University of Alberta,Mixed
112,632,4.924103782497956,Object Oriented Java Programming: Data Structures and Beyond,University of California San Diego,Intermediate
112,428,3.6101389963727235,Improving Leadership & Governance in Nonprofit Organizations,Luther College at the University of Regina,Beginner
113,8,3.404899456167847,AI Foundations for Everyone,IBM,Beginner
113,115,3.7482947464906373,Business Statistics and Analysis,Rice University,Beginner
113,41,4.2274542292877415,An Introduction to American Law,University of Pennsylvania,Beginner
113,676,4.058829924229751,Project Execution,"University of California, Irvine",Beginner
113,509,4.064491650909556,Introduction to Probability and Data,Duke University,Beginner
113,79,4.309253444026771,Basic Statistics,University of Amsterdam,Beginner
113,763,3.884371971430824,Structuring Machine Learning Projects,deeplearning.ai,Beginner
113,835,4.745368479550523,Understanding Clinical Research: Behind the Statistics,University of Cape Town,Mixed
113,78,4.635726470833845,BIM Fundamentals for Engineers,National Taiwan University,Beginner
114,334,4.5364999809345665,From Data to Insights with Google Cloud Platform,Google Cloud,Beginner
114,41,4.5135736439058265,An Introduction to American Law,University of Pennsylvania,Beginner
114,654,4.419978397628593,Politics and Economics of International Energy,Sciences Po,Beginner
114,596,4.468249077922586,Mathematics for Machine Learning: Linear Algebra,Imperial College London,Beginner
114,282,4.202442750387553,Essential Google Cloud Infrastructure: Core Services,Google Cloud,Intermediate
114,707,4.223451380334617,Russian for beginners А1. Русский язык: A1,Saint Petersburg State University,Beginner
115,150,4.198216871919153,Computational Social Science,"University of California, Davis",Beginner
115,706,4.6650790193072655,Russian Alphabet,Saint Petersburg State University,Beginner
115,43,4.362331112658176,An Introduction to Programming the Internet of Things (IOT),"University of California, Irvine",Beginner
115,724,4.570765879049506,Sexualidad...mucho más que sexo,Universidad de los Andes,Beginner
115,425,4.1963463858098455,Implementing RPA with Cognitive Automation and Analytics,Automation Anywhere,Beginner
115,471,4.428308298364667,Introduction to Blockchain Technologies,INSEAD,Beginner
115,603,4.6335618279347095,Microeconomics Principles,University of Illinois at Urbana-Champaign,Beginner
115,630,4.049421910390947,Nutrición y obesidad: control de sobrepeso,Universidad Nacional Autónoma de México,Beginner
115,567,4.130185404579664,Machine Learning for All,University of London,Beginner
115,281,3.7901349275013123,Essential Epidemiologic Tools for Public Health Practice,Johns Hopkins University,Beginner
115,641,4.581938327880479,Organizational Leadership,Northwestern University,Intermediate
115,765,3.7068971051574584,Successful Negotiation: Essential Strategies and Skills,University of Michigan,Mixed
115,492,4.370392906771709,Introduction to Engineering Mechanics,Georgia Institute of Technology,Mixed
115,566,3.6505721235475534,Machine Learning and Reinforcement Learning in Finance,New York University,Intermediate
116,498,4.16347626085607,Introduction to Genomic Technologies,Johns Hopkins University,Mixed
116,71,4.418398845740924,Astrobiology and the Search for Extraterrestrial Life,The University of Edinburgh,Mixed
116,468,4.523334383505699,Introduction to Ableton Live,Berklee College of Music,Mixed
116,694,4.551173003859941,"Recruiting, Hiring, and Onboarding Employees",University of Minnesota,Mixed
116,24,4.499102638575478,Actualización en el manejo del paciente con diabetes mellitus tipo 2,Universidad Nacional Autónoma de México,Mixed
116,574,4.2028737631188555,Management of Fashion and Luxury Companies,Università Bocconi,Mixed
116,115,3.965161312435581,Business Statistics and Analysis,Rice University,Beginner
116,223,4.369691869911819,Developing Industrial Internet of Things,University of Colorado Boulder,Intermediate
116,780,4.055488775922866,"TESOL Certificate, Part 1: Teach English Now!",Arizona State University,Beginner
117,242,4.272197390252672,Drug Discovery,University of California San Diego,Beginner
117,732,4.5100858686163,Social Media Marketing,Northwestern University,Beginner
117,792,4.602045551470631,The Art of Sales: Mastering the Selling Process,Northwestern University,Beginner
117,767,4.645658190549053,Supply Chain Analytics,Rutgers the State University of New Jersey,Beginner
117,355,4.255523928511696,Fundamentos Empresariales,University of Pennsylvania,Beginner
117,24,4.366075999170007,Actualización en el manejo del paciente con diabetes mellitus tipo 2,Universidad Nacional Autónoma de México,Mixed
117,568,3.9920236683320205,Machine Learning for Business Professionals,Google Cloud,Intermediate
117,659,3.712711957592006,Positive Psychology: Resilience Skills,University of Pennsylvania,Beginner
118,252,4.3474396389458265,Elastic Google Cloud Infrastructure: Scaling and Automation,Google Cloud,Intermediate
118,377,4.30487510591351,Getting Started with Google Kubernetes Engine,Google Cloud,Intermediate
118,626,4.288246752060481,Neural Networks and Deep Learning,deeplearning.ai,Intermediate
118,74,4.076383235112289,Autodesk CAD/CAM for Manufacturing,Autodesk,Intermediate
118,738,4.499088522345938,Software Development Lifecycle,University of Minnesota,Intermediate
118,882,4.155404113033746,Основы Digital Маркетинга,National Research University Higher School of Economics,Intermediate
118,406,4.304196406823599,Healthcare Law,University of Pennsylvania,Intermediate
118,176,4.455788870999041,Cuidado de heridas en el ámbito hospitalario,Universidad Nacional Autónoma de México,Intermediate
118,191,3.490952385520888,Data Engineering on Google Cloud Platform 日本語版,Google Cloud,Intermediate
118,94,4.362929220070166,Blockchain,University at Buffalo,Intermediate
118,184,4.277929285033279,Cómo hablar bien en público,Universitat Autònoma de Barcelona,Beginner
118,563,4.6115334063080375,Machine Learning,University of Washington,Intermediate
118,431,4.79486879837478,Industrial IoT on Google Cloud Platform,Google Cloud,Beginner
118,314,4.151262899018162,Financial Markets and Investment Strategy,Indian School of Business,Beginner
118,747,4.363767631433882,Sports Marketing,Northwestern University,Intermediate
119,384,3.6998745615869346,Global Financial Markets and Instruments,Rice University,Mixed
119,319,3.713342038470727,Finanzas personales,Universidad Nacional Autónoma de México,Mixed
119,809,3.4939356754379047,The Power of Microeconomics: Economic Principles in the Real World,"University of California, Irvine",Mixed
119,262,4.42194281597956,English for Journalism,University of Pennsylvania,Mixed
119,603,4.094300715012609,Microeconomics Principles,University of Illinois at Urbana-Champaign,Beginner
119,188,4.3793587528922115,Data Analysis with Python,IBM,Beginner
120,231,3.951721151358089,Digital Media and Marketing Strategies,University of Illinois at Urbana-Champaign,Mixed
120,649,4.143648042121753,People Analytics,University of Pennsylvania,Mixed
120,702,4.536911433412001,Rethinking International Tax Law,Universiteit Leiden,Mixed
120,126,3.9069840323181246,"Cameras, Exposure, and Photography",Michigan State University,Mixed
120,24,4.884174399799415,Actualización en el manejo del paciente con diabetes mellitus tipo 2,Universidad Nacional Autónoma de México,Mixed
120,2,4.708346432026143,A Crash Course in Data Science,Johns Hopkins University,Mixed
120,103,3.849478563197564,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem,Mixed
120,124,4.275038127991068,COVID-19 Contact Tracing,Johns Hopkins University,Beginner
120,489,4.163958408335956,Introduction to Discrete Mathematics for Computer Science,National Research University Higher School of Economics,Beginner
120,13,3.8364556616326513,AWS Fundamentals: Addressing Security Risk,Amazon Web Services,Beginner
121,134,3.9558156455474025,Chinese for HSK 1,Peking University,Beginner
121,237,4.370140868997047,Diseño y Creación de un Emprendimiento Social,Pontificia Universidad Católica de Chile,Beginner
121,769,4.529991053746891,Supply Chain Logistics,Rutgers the State University of New Jersey,Beginner
121,813,4.4004521421285645,The Science of Success: What Researchers Know that You Should Know,University of Michigan,Beginner
121,354,3.555301438722164,Fundamentals of Visualization with Tableau,"University of California, Davis",Beginner
121,49,3.757909486783285,Android App Development,Vanderbilt University,Beginner
121,34,4.03227218106555,Agile Meets Design Thinking,University of Virginia,Beginner
121,327,3.881183131287417,Foundations of Business Strategy,University of Virginia,Beginner
121,351,4.100318156973987,Fundamentals of Project Planning and Management,University of Virginia,Beginner
121,333,4.588247639896284,Foundations of Public Health Practice,Imperial College London,Beginner
121,802,4.012993610324777,The Global Financial Crisis,Yale University,Mixed
121,321,4.385636528730956,Fintech: Foundations & Applications of Financial Technology,University of Pennsylvania,Beginner
121,887,4.465042074596983,Психолингвистика (Psycholinguistics),Saint Petersburg State University,Mixed
122,562,4.079295889023371,Love as a Force for Social Justice,Stanford University,Beginner
122,579,3.9871978759803306,Managing Social and Human Capital,University of Pennsylvania,Beginner
122,381,3.9469130419711584,Global Diplomacy: the United Nations in the World,SOAS University of London,Beginner
122,306,4.081391106793885,Finance & Quantitative Modeling for Analysts,University of Pennsylvania,Beginner
122,795,4.462836875508691,The Business of Health Care,University of Pennsylvania,Beginner
122,825,3.7909574866777294,Tools for Data Science,IBM,Beginner
122,666,4.108264239610975,Pricing Strategy Optimization,BCG,Beginner
122,177,3.7068304501566187,Cuidados y procedimientos generales en la atención del recién nacido,Universidad de Chile,Intermediate
122,162,4.56354822753626,Convolutional Neural Networks,deeplearning.ai,Intermediate
123,112,4.531723664268197,Business English: Networking,University of Washington,Intermediate
123,308,4.09537881180849,Finance for Non-Financial Managers,Emory University,Intermediate
123,203,3.909896202130878,Data Visualization with Python,IBM,Intermediate
123,563,4.247253572463212,Machine Learning,University of Washington,Intermediate
123,797,3.8788124189035234,The Changing Global Order,Universiteit Leiden,Intermediate
123,879,3.604040963983167,Корпоративные финансы и стоимость компании,National Research University Higher School of Economics,Beginner
123,693,4.233166846974145,Recommender Systems,University of Minnesota,Intermediate
123,839,4.6247275344849825,Understanding Plants - Part I: What a Plant Knows,Tel Aviv University,Beginner
124,106,4.250987621305621,Building Resilient Streaming Analytics Systems on GCP,Google Cloud,Intermediate
124,867,4.272577456513953,Wonders of Ancient Egypt,University of Pennsylvania,Intermediate
124,571,4.371279558508583,Machine Learning with TensorFlow on Google Cloud Platform,Google Cloud,Intermediate
124,11,3.8368988957755894,AI for Medicine,deeplearning.ai,Intermediate
124,191,4.075762507735589,Data Engineering on Google Cloud Platform 日本語版,Google Cloud,Intermediate
124,446,4.092501748250309,Instructional Methods in Health Professions Education,University of Michigan,Intermediate
124,181,4.41558533435847,Cybersecurity,"University of Maryland, College Park",Intermediate
124,63,4.132173371339982,Architecting with Google Compute Engine,Google Cloud,Intermediate
124,818,4.326357926887963,The Strategy of Content Marketing,"University of California, Davis",Intermediate
124,855,4.281112869419966,Virtual Reality,"Goldsmiths, University of London",Beginner
125,184,4.23941821155254,Cómo hablar bien en público,Universitat Autònoma de Barcelona,Beginner
125,651,4.870190117503527,Periodismo digital y combate a las fake news,Universidad Nacional Autónoma de México,Beginner
125,351,4.399592621113309,Fundamentals of Project Planning and Management,University of Virginia,Beginner
125,352,4.362574258431172,Fundamentals of Quantitative Modeling,University of Pennsylvania,Mixed
125,163,5.0,Convolutional Neural Networks in TensorFlow,deeplearning.ai,Intermediate
126,97,3.5875907590584153,Blockchain: Foundations and Use Cases,ConsenSys Academy,Beginner
126,576,4.129085508521499,Managerial Economics and Business Analysis,University of Illinois at Urbana-Champaign,Beginner
126,293,4.3529578118418755,Excel Skills for Business: Essentials,Macquarie University,Beginner
126,139,4.282969503928316,Clinical Terminology for International and U.S. Students,University of Pittsburgh,Beginner
126,427,4.427430062276851,"Improving Deep Neural Networks: Hyperparameter tuning, Regularization and Optimization",deeplearning.ai,Beginner
126,310,3.8376588791818773,Financial Acumen for Non-Financial Managers,University of Pennsylvania,Beginner
126,96,4.244467016808235,Blockchain Revolution in Financial Services,INSEAD,Beginner
126,577,4.5254191731154485,Managing Innovation and Design Thinking,HEC Paris,Beginner
126,109,3.810964642562082,Business Analytics,University of Pennsylvania,Beginner
126,169,4.9837568373007315,Cost and Economics in Pricing Strategy,University of Virginia,Beginner
126,36,3.7782901163843423,Agile и Scrum в работе над проектами и продуктами,ScrumTrek,Beginner
126,773,4.285386496798851,Supporting children with difficulties in reading and writing,UCL Institute of Education,Mixed
126,257,4.187148174884278,Engineering Health: Introduction to Yoga and Physiology,New York University,Beginner
126,373,4.373071525508326,Get Interactive: Practical Teaching with Technology,Bloomsbury Learning Exchange,Beginner
126,390,4.208815379109868,Google Cloud Platform Fundamentals for AWS Professionals,Google Cloud,Intermediate
127,668,4.290639364726506,Private Equity and Venture Capital,Università Bocconi,Mixed
127,261,4.329240109598363,English for Career Development,University of Pennsylvania,Mixed
127,397,4.692759144282874,Guitar for Beginners,Berklee College of Music,Mixed
127,398,3.543751320648374,Gut Check: Exploring Your Microbiome,University of California San Diego,Mixed
127,704,3.8167188164948405,Robotics,University of Pennsylvania,Beginner
127,379,4.58333849918321,Getting Started with SAS Programming,SAS,Beginner
127,327,4.254502104703695,Foundations of Business Strategy,University of Virginia,Beginner
128,82,4.5461185862539715,Become a CBRS Certified Professional Installer by Google,Google - Spectrum Sharing,Mixed
128,386,4.200398959614359,Global Trends for Business and Society,University of Pennsylvania,Mixed
128,627,4.06180658737895,Neurolinguistics,Saint Petersburg State University,Mixed
128,689,4.660463796520202,Quantitative Methods,University of Amsterdam,Mixed
128,817,3.9770120792780075,The Social Context of Mental Health and Illness,University of Toronto,Mixed
128,862,4.19760621428121,What future for education?,UCL Institute of Education,Mixed
128,574,4.182104902873054,Management of Fashion and Luxury Companies,Università Bocconi,Mixed
128,286,4.080022433330959,Essentials of Global Health,Yale University,Mixed
128,71,4.216866962808914,Astrobiology and the Search for Extraterrestrial Life,The University of Edinburgh,Mixed
128,271,4.685651828698628,Entrepreneurship Strategy: From Ideation to Exit,HEC Paris,Beginner
128,349,3.7598437012725525,Fundamentals of Immunology: Innate Immunity and B-Cell Function,Rice University,Intermediate
128,710,4.14148944563326,SAS Visual Business Analytics,SAS,Beginner
128,426,4.697303063153637,Improve Your English Communication Skills,Georgia Institute of Technology,Beginner
128,404,3.4639160899717623,Health Informatics,Johns Hopkins University,Beginner
129,566,3.1498306906267306,Machine Learning and Reinforcement Learning in Finance,New York University,Intermediate
129,875,4.392908093394184,Étudier en France: French Intermediate course B1-B2,École Polytechnique,Intermediate
129,719,5.0,Secure Coding Practices,"University of California, Davis",Intermediate
129,63,3.8069405600708732,Architecting with Google Compute Engine,Google Cloud,Intermediate
129,560,4.2348268335308425,Liderazgo efectivo para el siglo XXI,Universidad de los Andes,Intermediate
129,285,4.142576987373891,Essentials of Corporate Finance,The University of Melbourne,Intermediate
129,318,4.52181588899658,Finanzas corporativas,Universidad Nacional Autónoma de México,Intermediate
129,142,4.152760612666672,Cloud Engineering with Google Cloud,Google Cloud,Intermediate
129,353,4.664967228473616,Fundamentals of Reinforcement Learning,University of Alberta,Intermediate
129,245,4.151518373671842,Ecology: Ecosystem Dynamics and Conservation,American Museum of Natural History,Intermediate
129,661,4.372230059001648,Practical Data Science with MATLAB,MathWorks,Beginner
129,221,4.495629076643145,Developing Applications with Google Cloud Platform,Google Cloud,Intermediate
129,72,4.141041788500659,Atención Primaria en Salud: El desafío de las Enfermedades no Transmisibles,Pontificia Universidad Católica de Chile,Intermediate
129,444,4.557811034400385,Inspiring and Motivating Individuals,University of Michigan,Mixed
130,81,4.757206592298012,Bayesian Statistics: Techniques and Models,"University of California, Santa Cruz",Intermediate
130,252,4.314782308132375,Elastic Google Cloud Infrastructure: Scaling and Automation,Google Cloud,Intermediate
130,522,3.928998458522446,"Introduction to Trading, Machine Learning & GCP",New York Institute of Finance,Intermediate
130,37,4.554307607098458,Algorithmic Toolbox,University of California San Diego,Intermediate
130,143,3.9561164264892112,Coaching Skills for Managers,"University of California, Davis",Intermediate
130,221,3.8324582163823497,Developing Applications with Google Cloud Platform,Google Cloud,Intermediate
130,192,4.023976207640519,Data Engineering with Google Cloud,Google Cloud,Intermediate
130,39,4.32269110079615,Algorithms for Battery Management Systems,University of Colorado System,Intermediate
130,308,4.215579462811267,Finance for Non-Financial Managers,Emory University,Intermediate
130,720,4.163425513375484,Security & Safety Challenges in a Globalized World,Universiteit Leiden,Beginner
130,599,4.835568150166167,Medical Cannabis: The Health Effects of THC and CBD,University of Colorado Boulder,Beginner
130,486,4.219945346494173,Introduction to Data Science,IBM,Beginner
130,890,4.552267924314046,Финансовые инструменты для частного инвестора,National Research University Higher School of Economics,Beginner
130,296,4.209840964764033,Excel to MySQL: Analytic Techniques for Business,Duke University,Beginner
131,557,3.980269730912625,Learning to Teach Online,UNSW Sydney (The University of New South Wales),Beginner
131,617,4.178107832000217,Music Business,Berklee College of Music,Beginner
131,213,4.351680836897125,Dentistry 101,University of Michigan,Beginner
131,717,3.8431682408683767,Science of Exercise,University of Colorado Boulder,Beginner
131,160,3.8484852614004295,Continuous Delivery & DevOps,University of Virginia,Beginner
131,799,3.897788366424618,The DIY Musician,Berklee College of Music,Beginner
131,591,4.029652635587129,Mastering Final Cut Pro,LearnQuest,Beginner
131,257,4.802777291729898,Engineering Health: Introduction to Yoga and Physiology,New York University,Beginner
131,470,4.31924642617989,Introduction to Big Data,University of California San Diego,Mixed
131,282,4.3736410662392275,Essential Google Cloud Infrastructure: Core Services,Google Cloud,Intermediate
131,405,3.8520187478757637,Health Information Literacy for Data Analytics,"University of California, Davis",Intermediate
131,189,4.553916094442261,Data Analytics for Lean Six Sigma,University of Amsterdam,Beginner
132,588,3.727158237555593,Marketing con Redes Sociales,Tecnológico de Monterrey,Intermediate
132,889,4.13875053857184,Русский как иностранный,Saint Petersburg State University,Intermediate
132,761,4.549108729906805,Strategising: Management for Global Competitive Advantage,Macquarie University,Intermediate
132,428,4.418991478091094,Improving Leadership & Governance in Nonprofit Organizations,Luther College at the University of Regina,Beginner
132,243,4.5860624223373785,Dynamic Public Speaking,University of Washington,Beginner
133,112,4.5456858740449455,Business English: Networking,University of Washington,Intermediate
133,754,4.374039336263664,Stories of Infection,Stanford University,Intermediate
133,325,4.455142874528105,Formulación y evaluación de proyectos complejos,Universidad de los Andes,Intermediate
133,19,4.428173437356386,Accelerated Computer Science Fundamentals,University of Illinois at Urbana-Champaign,Intermediate
133,545,4.73241154606116,"Leading for Equity, Diversity and Inclusion in Higher Education",University of Michigan,Intermediate
133,650,4.438510233604234,Perfect Tenses and Modals,"University of California, Irvine",Intermediate
133,375,4.143090467443336,Getting Started with AWS Machine Learning,Amazon Web Services,Intermediate
133,185,4.014390333087274,Dairy Production and Management,The Pennsylvania State University,Mixed
133,878,3.962008731911181,Искусство разработки на современном C++,E-Learning Development Fund,Intermediate
133,360,4.23627045792912,Fundraising and Development,"University of California, Davis",Beginner
134,69,4.6190976101872305,Arts and Heritage Management,Università Bocconi,Mixed
134,174,4.439736165351262,Creative Writing: The Craft of Plot,Wesleyan University,Mixed
134,854,4.156680562603069,Viral Marketing and How to Craft Contagious Content,University of Pennsylvania,Mixed
134,108,4.225353743468184,Building Your Leadership Skills,HEC Paris,Mixed
134,103,3.9428478396957747,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),Hebrew University of Jerusalem,Mixed
